title,publishedAt,channelTitle,description,category,tags,duration,live_content,view_count,likes,comment_count,subscriber_count,engagement_rate,total_view_count,channel_country
"Ajinkya Rahane, Umran Malik & Arjun Tendulkar, IPL Auction में बेइज्जत हो कर बिके 5 खिलाड़ी!",2024-11-26T16:30:01Z,NewsBook,"#IPLAuction #iplauction2025 #ajinkyarahane #umranmalik #arjuntendulkar 

IPL Auction: Ajinkya Rahane, Umran Malik & Arjun Tendulkar, Mega Auction में बेइज्जत हो कर बिके 5 खिलाड़ी!

#moenali #lungingidi #ShreyasIyer #rishabhpant #arshdeepsingh #VenkateshIyer #KKR #RAshwin #RachinRavindra #CSK #yazuvendrachahal #PBKS #JioCinema #INDvAUS  #lucknowsupergiants #yuzvendrachahal #klrahul #mohammedsiraj #yashasvijaiswal #klrahul #bgt2024 #royalchallengersbengaluru #philsalt #joshhazlewood #indiavsaustralia #rishabhpant #ViratKohli  #mitchellstarc #josbuttler #IPL2025 #ipl2025auction #IPLAuction2025 #PBKS #DC #SRH #RCB #CSK #RR #KKR #HarryBrook #politics #politicsnews #upnews #cricket #cricketnews #LatestNews #HindiNews #latestnews #trending #shubhankarmishra #newsbook 

Subscribe: 
@shubhankarmishraofficial‬

Follow us on:

FB: facebook.com/TheNewsbookOfficial
Twitter: https://twitter.com/NewsBookMedia",Sports,"""NewsBook|Shubhankar Mishra|Shubhankar Mishra Official News Channel|News Book Official""",5.12,none,655522,15981,1502,1120000,0.026670348,444404486.0,IN
We went to Bollywood Shopping Market 🤑,2024-11-22T15:00:49Z,urmila,"Today me and @Mythpat go to a celebrity shopping market whete Bollywood Celebrities like SRK, Hrithik Roshan, Amitabh Bachchan might be going to buy food. This is a very expensive rich shopping market for celebs. We review snacks like Lays, Prime, Mrbeast Feastables, Fruits, Vegetables
Hope you enjoy this Food review Hindi Vlog Video!

My insta - https://www.instagram.com/urmilawekar

#urmila #mythpat #vlogs",Entertainment,"""mythpat urmila vlogs|mythpat funny videos|urmila food vlogs|hindi vlogs|food shopping vlog""",22.77,none,1509879,62935,1890,1720000,0.042933904,366099736.0,IN
വലതുകാൽ വെച്ച് ഷിയാസ് കരീമിന്റെ വീട്ടിലേക്ക് കയറി ധർഫാ | Shiyas Kareem Wedding Ceremony,2024-11-25T11:40:26Z,Online Malayali Entertainments,"വലതുകാൽ വെച്ച് ഷിയാസ് കരീമിന്റെ വീട്ടിലേക്ക് കയറി ധർഫാ | Shiyas Kareem Wedding Ceremony

#shiyaskareem #wedding #trending 

Shiyas Kareem Wedding | Shiyas Kareem Marriage | Shiyas Kareem Haldi | Shiyas Kareem Haldi Function | Shiyas Kareem Wedding Function | Shiyas Kareem Star Magic Wedding | Star Magic Fame Shiyas KareemMarriage | Shiyas Kareem Reception | Shiyas Kareem Marriage Reception | Shiyas Kareem Manja Kalyanam | Shiyas Kareem Manja Kalyanam Video",Entertainment,"""[none]""",2.47,none,370990,1064,176,340000,0.003342408,200116587.0,IN
Neeti ने Kalyani से की बहस | Parineetii | परिणीती,2024-11-26T08:50:00Z,Colors TV,"📲 Download JioCinema: https://bit.ly/3Be09Z3

To subscribe to this channel go to: http://www.youtube.com/subscription_center?add_user=colorstv

Follow us on: 
Facebook: https://www.facebook.com/ColorsTV
Instagram: https://www.instagram.com/colorstv/
Watch more videos: https://www.youtube.com/playlist?list=PLcC6hSpO26Ktk_Hv7Np117BMqJmwSMZkj


-------------------

🌈 Experience the Most Complex Shades of Love on Parineetii! 🌈

Get ready for an emotional rollercoaster as the Colors TV show 'Parineetii' weaves a captivating tale of love, friendship, and destiny! Witness the entangled lives of Parineet, Neeti, and Raj as they navigate the complexities of a sacred bond of marriage.

Imagine two best friends unknowingly marrying the same man! This unexpected twist gives birth to a complicated love triangle that will leave you hooked from the very first episode. Can love and friendship truly coexist under the same roof?

Join us on this enthralling journey as we explore the highs and lows of relationships, testing the boundaries of emotions and loyalty. Brace yourself for a series filled with heartwarming moments, heartaches, and unexpected surprises.

Don't miss the chance to delve into the deepest corners of human emotions, beautifully portrayed in 'Parineetii.' Subscribe now and hit the notification bell to ensure you're the first to witness the magic unfold on your screens.

🎬 Tune in everyday to catch all the drama, passion, and love that this exceptional TV show has to offer! 🎬

#Parineetii #ColorsTV #LoveTriangle #FriendshipGoals #DramaSeries #ComplicatedLove

The accuracy, completeness, currency and/or suitability of the above video description is not endorsed by its licensor or broadcaster or the Channel. They shall not be liable for loss and/or damage arising from the video description.

Neeti ने Kalyani से की बहस | Parineetii | परिणीती",Entertainment,"""Neeti confront Kalyani|parineeti tv show|parineeti colors tv show|parineeti episodes on jio cinema|parineeti today full episode|parineeti new promo|parineeti latest episode|parineeti upcoming twist|parineeti tv serial cast|परिणीति|colors tv love show|परिणीति aaj ka episode|anchal sahu|tanvi dogra|ankur verma|eisha singh|colors tv shows|latest on colors tv|new on colors tv|colors tv new shows|colors tv serials|parineeti full episodes""",10.85,none,556714,10288,94,77300000,0.018648714,76154160854.0,IN
90's v/s 2K Dating | Episode 01 by Kaarthik Shankar #90svs2kdating,2024-11-23T11:31:36Z,Kaarthik Shankar,"90's v/s 2K Dating Episode 01 by Kaarthik Shankar
#90svs2kdating #malayalam #comedy 

Directed By
KAARTHIK SHANKAR

Written By
KAARTHIK SHANKAR
BENZ BS

cinematography
APPU",Entertainment,"""#90svs2kdating|90'skid|kaarthik shankar|karthikshankar|benz|aryamenon|dating comedy""",8.65,none,194440,7810,240,1590000,0.041400946,268923075.0,IN
Man City 0-4 Tottenham Hotspur | Premier League Highlights | Spurs THRASH Champions at Etihad,2024-11-23T21:45:02Z,Tottenham Hotspur,"Highlights from Spurs' 4-0 win against Manchester City in the Premier League. Goals from James Maddison, Pedro Porro and Brennan Johnson secure all three points.

SUBSCRIBE to ensure you don’t miss a video from the Spurs YouTube channel. Hit the bell to get notifications on our latest uploads! ► Subscribe: https://www.youtube.com/channel/UCEg25rdRZXg32iwai6N6l0w?sub_confirmation=1 

FOLLOW US!
Instagram: https://www.instagram.com/spursofficial/
Twitch: https://www.twitch.tv/tottenhamhotspur/
TikTok: https://www.tiktok.com/@spursofficial
Twitter: https://twitter.com/SpursOfficial
Facebook: https://www.facebook.com/TottenhamHotspur/

Download the Spurs App: https://www.tottenhamhotspur.com/spurs-official-app/",Sports,"""Spurs|Tottenham Hotspur|토트넘|손흥민""",2.25,none,2880016,49890,2108,3740000,0.018054761,1416387706.0,GB
"""प्राजक्ता माळी अन धनंजय मुंढे हे... "" करुणा मुंढे यांचे वादग्रस्त विधान होतंय तुफान व्हायरल.",2024-11-22T09:11:55Z,Marathi Tech Update,"Business Enquiry - marathiallupdate@gmail.com

https://whatsapp.com/channel/0029VaAEfQLHLHQPCvlORk2Z
व्हाट्सअप वरतीआता तुम्ही थेट माझ्यासोबत जोडू शकता.
Follow Me On Instagram
https://www.instagram.com/vitthalholkar/

Like Our Facebook Page
https://www.facebook.com/Marathi-All-Update-256540718523537/

माझी रेकॉर्डिंग करण्याची साधने
व्हिडिओ शूट मोबाईल
https://amzn.to/2T5Bi3p
व्हिडिओ एडिटिंग मोबाईल https://amzn.to/2zWyJcX
माईक -   https://amzn.to/2mz3X0p
ट्रायपॉड - https://amzn.to/2JDz8Ri
ग्रीन स्क्रीन- https://amzn.to/3jlmqZg

NOTE : ALL THE IMAGES/PICTURES SHOWN IN THE VIDEO BELONGS TO THE RESPECTED OWNERS AND NOT ME.. 
I AM NOT THE OWNER OF ANY PICTURES SHOWED IN THE VIDEO
---------------------------------------------------------------------------------------------------------

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.

Business Enquiry - marathiallupdate@gmail.com

#MarathiTechUpdate #vitthalholkar",Entertainment,"""Marathi tech update|vitthal Holkar""",1.58,none,438767,2323,437,1370000,0.006290355,182063459.0,IN
ಬೈಎಲೆಕ್ಷನ್​​​ ಸೋಲು ವಿಜಯೇಂದ್ರರನ್ನ ಜಾಡಿಸಿದ ಯತ್ನಾಳ್​​​..! | Tv5 Kannada,2024-11-23T08:23:36Z,TV5 Kannada,"ಬೈಎಲೆಕ್ಷನ್​​​ ಸೋಲು ವಿಜಯೇಂದ್ರರನ್ನ ಜಾಡಿಸಿದ ಯತ್ನಾಳ್​​​..! | Tv5 Kannada
#yatnal #byvijayendra #bjp #congress #jds #byelection2024 #byelectionresult #channapatna #sanduru #shiggavi #tv5kannada 

► Subscribe Now - https://goo.gl/KJgCV9 Stay Updated! 🔔

►TO Watch TV5 Kannada News
►Click here  ☛ https://goo.gl/jwPS3K

TV5 Kannada - News You can trust.

TV5 Kannada News now captures Karnataka every inch and every second standing by the land and its pride, people and their voices.

For More Updates
► Our Website : http://www.tv5kannada.com
► Like us on Facebook: https://www.facebook.com/tv5kannadatv/
► Follow us on Twitter: https://twitter.com/TV5kannada
► Circle us on TV5 News Channel G+: https://plus.google.com/+tv5kannada",News & Politics,"""tv5 kannada|kannada news|by election result|by election result 2024|by election result live|channapattana result|shiggavi|sanduru|dk shivaklumar|siddaramaiah|cp yogeshwar|cpy|annapoorna|santhosh lad|bangaru hanumantu|bharath bommai|yasir khan pathan|tv5 kannada live|tv5 kannada news|BYV|BY Viyayendra|BJP|Congress|JDS|bt election results|Yatnal|yatnal on by vijayendra|by vijayendra""",2.43,none,271967,2674,476,2380000,0.011582288,1281064045.0,IN
Mumbai Indians Bowlers: The Key to Glory? | #IPLAuction #MI #Aakashvani,2024-11-27T01:30:07Z,Aakash Chopra,"Click on this link and Order via Bolt on Swiggy Food and get your favourites delivered to your doorstep in 10 mins : https://swiggy.onelink.me/888564224/k9ibc1qv 

🎯 Bowling wins championships, and Mumbai Indians are gearing up for another shot at glory! With a focus on their bowling arsenal post the IPL 2025 Auction, can MI's bowlers turn the tide and deliver the title? Let’s dive deep into their squad composition, key players, and strategies. Join me as i analyze if their bowling attack is truly the key to reclaiming IPL glory.
#IPLAuction #MI #MumbaiIndians #CricketBuzz #IPLT20 #AakashVani #BowlingAttack #MIArmy #CricketAnalysis

Join me on my socials here:
Telegram here: https://t.me/AakashChopraOfficial
Instagram: https://www.instagram.com/cricketaakash
Twitter / X: https://www.x.com/cricketaakash
Facebook: https://www.facebook.com/AakashChopraOfficial

Production: @FortyTwoMedia x iOpener
Check out custom-made bats that take your batting to the next level from Z-bat here: www.z-bat.com

Tags:
Cricket News and Analysis with Aakash Chopra",Sports,"""Cricket|Aakash Chopra|AakashVani|Commentary|News|Highlights|BCCI|Review|Preview|Indian Cricket Team|Analysis|Cricket Aakash|Indian Bowler|Indian Batsmen|Cricket News|T20|Cricket Updates|IPL|Cricket Chaupal|Akash Chopra|Aakash Chopra Video|Cricket Video Analysis|Indian Cricket News|Team India""",13.95,none,663999,31639,1875,4710000,0.050472968,1318853899.0,IN
Bus Road Trip With Family || Aditi Sharma,2024-11-23T05:40:23Z,Aditi Sharma,"Bus Road Trip With Family || Aditi Sharma

YouTube Short Channel Link :  

https://www.youtube.com/channel/UCmrOZ0rAZzmwfHSaF1AAEJQ

Instagram Link:

https://rb.gy/zbihjw 

SUBSCRIBE for more videos!
Turn Notifications on and you will never miss a video again
Thank you for watching!

SOURCES: 
Script By: 

Aditi Sharma


FOLLOW ME ON:
Facebook: https://rb.gy/zkacdi  
YouTube: SUBSCRIBE!  https://rb.gy/3bhgo7 
Instagram: https://rb.gy/zbihjw 

Cast:

Aditi Sharma
Innaya
 Dhurv
Chitna
Deepali

Edit By: 

Aayush Tiwari

Shoot By: 
Team Aditi Sharma 

Rajat Tiwari 

Thumbnail:

Raj Sharma

Contact me at (     iamaditisharma11@gmail.com     )",Entertainment,"""Middle Class Family Ki Bus Road Trip || Aditi Sharma|Bus Road Trip With Family || Aditi Sharma|Bus Road Trip With Cousins|aditi sharma|aditi|road trip with bus|cousins on road trip|road trip|bus ki road trip|funny video|comedy video|jungle trip with family|horror road trip with cousins|horror road trip|games|bus accident|picnic with bus|Bus Road Trip With Family|bus mai chori|red light game with family|squad game|bus road trip|new bus|school|love|winter""",18.72,none,162312,1354,54,3680000,0.008674651,1127842666.0,IN
Yuga பாப்பா and Gayu-ஓட Birthday Party with அன்பான friends & family 🥰  | Gayathri From Aminjikarai,2024-11-25T12:30:34Z,Gayathri From Aminjikarai,"#GayathriFromAminjikarai #happybirthday #yuga #yugabirthday #part2 
________________________________________________________

Follow us on:

Facebook: https://www.facebook.com/gayathrifromaminjikarai/
Instagram: https://www.instagram.com/gayathri_yuvraaj/
Instagram: https://www.instagram.com/yuvi_smart/
______________________________________________________

https://www.epidemicsound.com/?utm_source=divo&utm_medium=mcn&utm_campaign=gayathri_from_aminjikarai&_us=divo&_usx=gayathri_from_aminjikarai


In Association with DIVO - Digital Partner
Website   - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook  - http://www.facebook.com/divomovies
Twitter   - https://twitter.com/divomovies

________________________________________________________",People & Blogs,"""yuvaraj gayathri youtube channel|Gayathri From Aminjikarai|gayathri yuvaraj mr mrs chinnathirai|gayathri from aminjikarai|gayathri from aminjikarai channel|gayathri aminjikarai|gayathri yuvaraj|gayathri yuvaraj youtube channel|shorts gayathri from aminjikarai|gayathri yuvraaj|gayathri from aminjikarai shorts|gayathri from aminjikarai second baby|yuvaraj gayathri|gayathri shorts|gayathri yuvaraj channel|shorts|shorts video|yuga|yuga birthday|birthday vlog|part2""",11.33,none,189283,5931,136,1500000,0.032052535,673057325.0,IN
PAYAL SONG (Official Video): YO YO HONEY SINGH | NORA FATEHI | PARADOX | GLORY | BHUSHAN KUMAR,2024-11-18T13:30:06Z,T-Series,"PRESENTING THE OFFICIAL VIDEO SONG 'PAYAL' FROM THE MOST LOVED ALBUM OF THE YEAR ""GLORY"" BY YO YO HONEY SINGH.

GULSHAN KUMAR & T-SERIES PRESENTS
BHUSHAN KUMAR'S 'PAYAL'

#PAYAL #YOYOHONEYSINGH #NORAFATEHI #PARADOX #GLORY

SONG CREDITS:
SONG : PAYAL
STARRING : YO YO HONEY SINGH, NORA FATEHI & PARADOX
SINGER : YO YO HONEY SINGH 
RAP: PARADOX
MUSIC PRODUCED BY - YO YO HONEY SINGH
LYRICS : PARADOX 
RECORDED AT MOSIQI STUDIOS AND LPME STUDIOS, DUBAI.
MASTERED BY : HOMMIEE DILLIWALA
MIXING BY : VINOD VERMA
MUSIC LABEL : T-SERIES

VIDEO CREDITS:
DIRECTED BY: MIHIR GULATI
DOP : ABHIMANYU SENGUPTA
EDITED BY : HITESH CHANDWANI (FROGALISED PRODUCTIONS)
CHIEF ASSISTANT DIRECTOR : RISHABH DANG 
ASSISTANT DIRECTION : PU ROHIT & GIORGI SAMSIANI
STYLIST (HONEY SINGH, PARADOX & DANCERS) : AKANKSHA BHAKOO 
ASSISTANT STYLIST : RITIKA KAPOOR 
WARDROBE ( HONEY SINGH) : RASTAH & KALPRAAG 
DANCERS COSTUMES : ROSY AHLUWALIA
CHOREOGRAPHER - RAJIT DEV 
ASSISTANTS - RAVEENA , SAUMYA &  MANAN
ASSISTANT EDITOR AND GRAPHICS : PU ROHIT
LINE PRODUCTION: JASHAN DUBAI
COLOR STUDIO : THE POST BROTHERS
COLORIST : ERCAN KUCUK
COLOR PRODUCER : ERTUG OZTURK
POSTER AND ARTWORK : RDM MEDIA

TEAM YO YO: 
ROHIT CHHABRA , SHUBHAM GUPTA

NORA’S TEAM:
MANAGER - SUNIL BUDDEN 
MAKE UP & HAIR STYLIST - MARIANNA ROBERTI MULUCHYAN 
MAKE UP & HAIR STYLIST - ASSITANT- SACHIN WAGDARIKAR 
STYLIST - AASTHA SHARMA
STYLIST ASSISTANT- REANN MORADIAN
PERSONAL ASSISTANT - DULLAN RAHMATULLAH

GEORGIAN CREW :- 
SERVICE PRODUCTION: 100 FILMS 
LINE PRODUCER: NINI SARDLISHVILI
PRODUCTION MANAGER: IRAKLI QIRIA
GEORGIA DANCE COORDINATOR: ANDRO MELKUMOV
LOCATION MANAGER: IRAKLI GVISHIANI
RONIN OPERATOR: NIKA KACHIBAIA
FOCUS PULLERS: GIVIKO TUKHARELI, SABA TETRADZE
CAMERA CREW: LADO ANDGHULADZE, IMEDA TETRADZE, GIORGI BARTAIA, NIKA OKITASHVILI
GAFFER: SHOTA KHIJAKADZE
LIGHT AND DOLLY CREW:  ARCHIL AND GIORGI SAMKHARADZE, BEZHAN LALIASHVILI, ZURA TSULEISKIRI
DRONE OPERATORS: QRISTESIA DANELIA, GUKA KHUNTSELIA
ART DIRECTOR: SHOTA IZORIA
SET CONSTRUCTION: BACHO TALAKVADZE
MAKE-UP ARTIST: KHATIA MELASHVILI
HAIR STYLIST: NANA MALAZONIA
COSTUME SUPERVISOR: MARIAM SABANADZE, ANA PAILODZE
SOUND ENGINEER: ACHI KHACHAPURIDZE 
SET MANAGER: TUTA KAKAURIDZE
CATERING: FIESTA GROUP
BTS & STILLS: MIKHEIL GOGICHASHVILI

Download Song Beat: https://bit.ly/3Cjh24R 

___________________________________
Enjoy & stay connected with us!
👉 Subscribe to T-Series: https://youtube.com/tseries
👉 Like us on Facebook: https://www.facebook.com/tseriesmusic
👉 Follow us on X: https://twitter.com/tseries
👉 Follow us on Instagram: https://instagram.com/tseries.official",Music,"""bollywood songs 2024|bollywood movies 2024|tseries|tseries songs|payal song|payal full video song|payal song full video|payal full video|payal full song video|payal song yo yo honey singh|yo yo honey singh payal|payal yo yo honey singh|payal song honey singh|yo yo honey singh and nora fatehi|payal nora fatehi dance|payal song nora fatehi|nora fatehi dance payal|payal song honey singh rap|yo yo honey singh rap|payal full video song honey singh|honey singh""",3.87,none,45815306,1660945,134759,279000000,0.039194412,274740000000.0,IN
